D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\100ppm-cal7-3.d,,,,,,,,,,,,,,,,,,,
110.727,166.67,3987.97,483.34,5800.99,8989.89,983.36,0,550.01,2716.89,5467.58,1210.04,4233.89,1900.11,250,4967.47,233.34,0,416.67,866.69
112.045,116.67,3550.37,450.01,7601.7,10815.95,1183.37,12.5,337.5,3150.3,4233.88,1380.06,3300.34,2000.12,500.01,3817.14,100,0,450.01,1050.04
113.363,83.33,3875.44,533.34,6888.9,7789.29,966.69,0,450.01,3083.62,5317.53,1240.05,3483.71,2166.81,466.67,4233.92,333.34,0,500.01,733.35
114.681,16.67,4000.47,483.34,6976.44,10153.04,850.02,0,462.51,3233.65,4133.85,1130.04,3216.99,1983.46,366.67,3166.99,183.33,50,683.35,1133.38
115.999,100,2937.75,483.34,7451.64,9640.24,1116.7,0,500.01,2650.21,5050.78,1430.06,3183.65,1866.77,366.67,3750.46,133.33,33.33,516.68,1000.03
117.317,83.33,3175.3,400,7076.48,11566.45,1333.39,12.5,487.51,2083.46,4550.63,1050.03,3016.95,1966.79,416.67,4667.38,83.33,16.67,716.68,883.36
118.634,66.67,2937.75,550.01,6976.44,9189.99,1250.05,0,300,2066.8,5467.58,1410.06,3283.67,1883.44,400.01,4250.59,100,0,450.01,1066.7
119.953,216.67,2925.25,466.67,6676.31,10027.97,1016.7,12.5,600.01,2450.18,3967.15,1350.06,3567.06,2216.82,316.67,4617.36,166.67,50,716.68,1133.38
121.271,50,3050.27,283.34,6826.37,9164.98,1116.7,25,625.01,2733.56,3933.8,1290.05,3467.04,1916.78,366.67,4367.29,183.33,0,433.34,833.36
122.59,116.67,3300.32,400,6538.76,9590.21,1316.72,0,550.01,2666.88,4617.32,1290.05,3183.65,2016.79,583.34,4600.69,183.33,50,466.67,966.7
123.908,233.33,3462.85,433.34,7001.45,9415.12,1033.37,0,612.51,2433.51,3550.38,1180.04,3817.12,2016.79,550.01,4634.03,116.67,50,533.34,883.36
125.226,83.33,3012.77,566.68,6801.36,9802.84,1133.37,0,562.51,2400.17,4500.62,900.02,2550.2,2016.79,366.67,5284.24,83.33,16.67,333.34,833.36
126.544,83.33,3375.34,516.67,6526.26,9640.24,916.69,12.5,387.5,2083.46,3883.79,1060.03,3166.98,1733.43,483.34,3983.85,100,0,633.35,866.69
127.862,83.33,3525.37,483.34,6276.16,9452.64,1016.7,0,537.51,3600.39,5250.84,1470.07,3533.72,1683.42,416.67,3817.14,66.67,0,600.01,766.69
129.18,116.67,3475.35,383.34,6576.28,10052.98,950.03,25,262.5,2116.8,4533.96,1260.05,2850.25,1850.11,283.34,4734.06,166.67,50,450.01,866.69
130.498,83.33,3575.38,483.34,7601.7,10015.46,1100.04,0,475.01,2866.92,4517.29,1020.03,4017.16,1466.73,416.67,4200.57,216.67,16.67,516.68,933.36
131.816,116.67,3412.84,266.67,6676.31,9877.88,1050.03,0,487.51,3350.34,4300.56,1090.04,2983.61,2050.13,366.67,4100.55,200,16.67,716.68,983.37
133.134,66.67,3900.45,416.67,7389.11,9790.33,1116.7,0,412.51,2950.26,4333.9,1280.05,3917.14,2516.86,450.01,4217.25,233.34,83.33,350,950.03
134.452,33.33,3462.85,583.34,6651.31,9014.9,1100.04,0,500.01,3016.94,4834.04,930.03,3116.97,1783.43,450.01,6534.72,150,0,483.34,816.69
135.77,100,3200.3,533.34,7801.8,10015.46,1116.7,0,437.51,3333.67,5084.12,1460.07,3216.99,1483.4,266.67,5500.98,116.67,16.67,483.34,633.35
137.088,133.33,2850.24,650.01,7539.18,7914.35,1250.05,37.5,575.01,3016.94,4100.51,1320.05,3367.02,2083.47,566.68,4167.23,183.33,33.33,533.34,783.35
138.406,83.33,3337.83,316.67,6926.42,11416.35,1216.71,0,500.01,2666.88,3950.47,1100.04,3450.37,2183.48,383.34,5034.16,216.67,0,400.01,733.35
139.724,83.33,4688.15,333.34,4763.17,8452.11,1466.73,25,412.51,2683.55,4350.58,1230.05,3300.34,1900.11,550.01,4850.77,233.34,33.33,733.35,966.7
141.042,50,4113,133.33,7551.68,11979.24,983.36,25,625.01,2800.24,4200.54,1130.04,2700.22,1483.4,383.34,4167.23,133.33,0,850.02,966.7
142.36,50,3687.9,500.01,7314.08,11166.18,1116.7,0,600.01,2866.92,3367.01,1000.03,3050.29,1850.11,416.67,3767.13,216.67,0,500.01,483.34
143.679,100,3237.81,500.01,7051.47,9952.92,1350.05,12.5,437.51,2200.15,4167.2,1010.03,3116.97,1366.72,333.34,5100.85,133.33,0,550.01,733.35
144.997,100,3112.79,466.67,6638.8,10203.07,1133.37,0,412.51,2116.8,4200.54,1430.06,3050.29,1250.05,416.67,4333.94,216.67,16.67,616.68,1050.04
146.315,166.67,3550.37,383.34,5913.53,9902.89,1400.06,0,500.01,2600.21,3950.47,950.03,3200.32,2183.48,400.01,4383.96,233.34,66.67,350,916.69
147.633,116.67,3225.31,350,7051.47,10603.32,1316.72,0,287.5,2566.87,4183.87,1330.05,3600.4,1750.09,450.01,3500.4,183.33,0,500.01,766.69
148.951,116.67,3200.3,483.34,6126.11,8214.49,1266.71,0,462.51,2800.24,3483.7,1170.04,3450.37,1400.06,416.67,3867.15,250,16.67,500.01,800.02
150.269,50,2712.72,533.34,8201.98,11178.69,1283.38,0,500.01,2466.85,4500.62,1370.06,3483.71,1683.42,233.34,4717.39,150,0,500.01,650.01
151.587,133.33,3887.94,233.33,7389.11,9927.91,1100.04,0,500.01,3400.35,3683.75,1280.05,3367.02,1733.43,316.67,3700.45,150,50,466.67,833.36
152.905,66.67,4100.49,633.35,7776.78,9590.21,1083.37,0,412.51,2233.48,3900.46,1510.07,2633.55,1733.43,383.34,4483.99,166.67,33.33,700.02,566.68
154.223,133.33,3575.38,350,7851.82,9677.76,900.02,12.5,237.5,3166.97,4400.59,1650.08,3150.31,1866.77,283.34,5184.21,66.67,0,483.34,716.68
155.541,33.33,2700.21,616.68,7176.52,11941.71,1200.04,12.5,412.51,2883.59,4750.69,1350.06,3317.01,1733.43,433.34,4534,200,50,516.68,666.68
156.859,216.67,3787.92,333.34,8014.39,9527.68,1050.03,0,362.5,2783.57,3983.82,1030.03,2800.24,2116.81,250,5367.6,166.67,0,450.01,700.02
158.177,100,3400.34,466.67,6463.73,9189.99,1333.39,12.5,362.5,2666.88,4467.27,1080.04,3250.33,1783.43,350,5400.95,133.33,33.33,683.35,916.69
159.495,200,3037.77,400,6638.8,10228.09,916.69,0,525.01,2166.81,3933.8,1240.05,2883.59,1383.39,400.01,4117.22,216.67,50,516.68,1033.37
160.813,83.33,2987.76,500.01,7489.16,10778.43,1133.37,12.5,400,1950.12,4317.23,1460.07,2300.16,1383.39,383.34,4634.03,266.67,0,550.01,800.02
162.131,133.33,4075.49,616.68,6713.83,11441.36,1166.71,0,400,2433.51,3050.28,1250.05,3283.67,1633.42,283.34,4617.36,233.34,50,966.7,833.36
163.449,66.67,3100.28,450.01,6376.2,9152.47,933.36,12.5,450.01,2150.14,4250.55,930.03,3550.39,1533.41,450.01,5017.49,266.67,0,433.34,1066.7
164.768,216.67,2900.25,466.67,7689.24,10703.38,1183.37,0,350,2233.48,4133.85,1190.04,3150.31,1550.07,433.34,4817.42,166.67,16.67,566.68,633.35
166.086,150,2875.24,333.34,6513.75,8051.91,1016.7,0,525.01,2533.53,5067.45,1130.04,2883.59,1283.38,366.67,4634.03,216.67,33.33,500.01,750.02
167.404,83.33,4413.07,466.67,7326.58,9164.98,1150.04,0,312.5,2400.17,6134.48,870.02,2583.54,1383.39,416.67,4517.33,200,16.67,583.34,816.69
168.722,116.67,2512.69,450.01,7714.26,11141.16,1150.04,0,562.51,2533.53,4167.2,1200.04,3950.48,1133.37,400.01,4600.69,83.33,0,500.01,650.01
170.04,50,2862.74,700.01,7038.96,11578.96,950.03,0,237.5,2133.47,3750.43,940.03,3150.31,2050.13,600.01,4367.29,116.67,33.33,583.34,666.68
171.358,0,3887.94,433.34,7101.49,11341.3,1033.37,12.5,725.02,2850.25,4917.4,1260.05,3200.32,1733.43,300,4250.59,183.33,16.67,633.35,800.02
172.676,66.67,3700.4,433.34,7189.03,10853.48,1266.71,12.5,575.01,2500.19,3617.06,1390.06,3817.12,1650.08,600.01,3967.18,150,0,650.01,483.34
173.994,50,3575.38,583.34,7526.67,9640.24,900.02,12.5,562.51,3033.61,6101.13,1410.06,3867.13,1866.77,266.67,4233.92,350,16.67,666.68,766.69
175.312,66.67,3575.38,450.01,7164.01,11829.13,1866.77,0,387.5,3300.33,4884.06,1200.04,2683.56,1683.42,383.34,4183.9,116.67,50,450.01,716.68
176.63,16.67,3100.28,550.01,6388.7,8627.2,1500.07,0,400,3533.71,4717.34,1770.1,3467.04,1383.39,450.01,4417.3,83.33,0,516.68,966.7
177.948,16.67,3512.86,450.01,6313.68,10465.73,1483.4,25,687.51,1983.45,4650.66,1320.05,2933.6,1416.73,300,4400.63,200,0,516.68,866.69
179.266,50,3712.91,483.34,6788.86,11278.75,1683.42,0,662.51,2766.9,3867.12,1320.05,3600.4,1833.44,366.67,5617.69,133.33,50,533.34,566.68
180.584,66.67,3187.8,333.34,6201.13,11303.77,1300.05,0,675.01,2466.85,5084.12,1250.05,3383.69,1583.41,250,5267.57,100,33.33,700.02,750.02
181.902,83.33,2575.19,450.01,7026.46,10966.05,1433.39,12.5,700.01,3033.61,4767.36,1120.04,4050.51,1483.4,366.67,4884.11,133.33,33.33,483.34,800.02
183.22,83.33,3812.93,550.01,7226.54,10090.51,1083.37,0,650.01,3116.96,2883.59,1070.04,2983.61,1783.43,433.34,5734.4,233.34,33.33,500.01,600.01
184.538,83.33,3650.39,400,8502.13,10490.75,1400.06,12.5,412.51,2833.58,5000.76,1490.07,3517.05,1800.1,300,3950.51,266.67,0,483.34,716.68
185.856,100,3237.81,333.34,6763.85,12342,1450.06,0,600.01,3667.07,5867.72,1730.09,3066.96,1233.38,450.01,4634.03,216.67,50,516.68,683.35
187.175,66.67,3512.86,350,6988.94,11141.16,1150.04,12.5,362.5,2250.15,4817.37,1460.07,3317.01,1433.4,183.33,5234.23,183.33,16.67,433.34,783.35
188.493,33.33,4150.51,183.33,7989.38,9577.71,1250.05,12.5,375,3750.43,5267.51,1330.05,3250.33,1333.39,233.34,6234.6,150,0,566.68,1100.04
189.811,233.33,4275.54,383.34,8089.43,10778.43,1533.4,25,375,3183.64,4667.33,1290.05,2933.6,1583.41,316.67,4984.14,166.67,0,500.01,683.35
191.129,83.33,4650.64,533.34,7389.11,8939.86,1233.38,0,375,2800.24,4317.23,1070.04,2316.83,2633.55,316.67,5317.59,116.67,33.33,650.01,750.02
192.447,133.33,2937.75,400,10503.25,13655.5,1116.7,0,312.5,2150.14,4267.22,1560.07,3083.63,1683.42,216.67,5084.17,233.34,33.33,433.34,700.02
193.765,83.33,4000.47,366.67,8252.01,10453.23,1100.04,0,375,2916.92,4450.6,910.03,3133.64,1616.75,133.33,5067.5,150,16.67,650.01,650.01
195.083,100,2537.69,416.67,7939.36,13405.3,1316.72,0,462.51,2783.57,5550.94,1170.04,2966.94,1900.11,516.68,4433.97,200,66.67,433.34,700.02
196.401,116.67,3737.91,333.34,8339.55,12579.67,1033.37,12.5,712.52,2950.26,6367.9,1200.04,3100.3,1300.05,316.67,4900.78,166.67,33.33,466.67,800.02
197.719,233.33,3200.3,683.35,9277.54,12342,1266.71,0,350,2266.82,4633.99,1150.04,3467.04,1633.42,400.01,4500.66,216.67,66.67,550.01,750.02
199.037,33.33,2837.74,466.67,7589.2,10165.55,950.03,0,587.51,2350.17,4967.42,1600.08,3100.3,1466.73,333.34,4333.94,116.67,16.67,566.68,700.02
200.355,133.33,4550.61,333.34,7101.49,10390.69,1300.05,12.5,525.01,2433.51,4617.32,1020.03,3033.62,1916.78,433.34,3967.18,333.34,16.67,683.35,650.01
201.673,133.33,3187.8,466.67,7239.05,12404.54,1100.04,12.5,437.51,2766.9,5834.37,1320.05,3216.99,1333.39,250,4250.59,233.34,0,516.68,866.69
202.991,16.67,3425.35,316.67,6688.82,11428.85,1216.71,12.5,350,2433.51,5250.84,1710.09,2683.56,1316.72,416.67,5200.88,233.34,33.33,600.01,850.02
204.309,150,3375.34,500.01,6738.84,9302.56,900.02,0,287.5,2900.26,4433.93,1670.09,3133.64,1450.07,400.01,5267.57,233.34,16.67,416.67,566.68
205.627,133.33,3150.29,316.67,7001.45,10778.43,1083.37,12.5,612.51,2966.93,4533.96,1240.05,3300.34,1116.71,383.34,4800.75,250,33.33,700.02,883.36
206.945,83.33,2900.25,466.67,7439.13,9552.69,816.69,25,537.51,3033.61,5517.59,1320.05,3267,1283.38,450.01,6034.52,250,33.33,500.01,983.37
208.264,50,2587.7,383.34,6851.38,10653.35,1066.7,0,550.01,4100.51,5767.68,1390.06,4017.16,1516.74,516.68,4167.23,283.34,0,533.34,766.69
209.582,66.67,3650.39,466.67,7914.35,9189.99,683.35,12.5,400,2516.86,5967.75,1540.07,3183.65,1233.38,216.67,4350.62,166.67,16.67,516.68,633.35
210.9,150,3900.45,416.67,8402.08,11253.74,1033.37,12.5,500.01,3183.64,4859.05,1330.05,3367.02,1316.72,466.67,4534,233.34,16.67,500.01,950.03
212.217,183.33,3550.37,650.01,6613.79,9415.12,1300.05,0,350,2366.84,4200.54,1080.04,2750.23,1616.75,483.34,2700.24,166.67,0,783.35,566.68
213.536,50,3587.88,533.34,6951.43,9702.78,1233.38,0,537.51,2350.17,4133.85,1270.05,2083.47,1700.09,300,5050.83,200,0,433.34,683.35
214.854,183.33,3937.96,533.34,8014.39,11841.64,1033.37,0,387.5,2483.52,3817.11,1340.05,3550.39,1833.44,333.34,3400.38,133.33,16.67,633.35,616.68
216.172,33.33,3362.83,500.01,6438.72,9565.2,933.36,0,462.51,2450.18,5650.97,1440.06,3133.64,1700.09,416.67,4800.75,83.33,0,550.01,683.35
217.49,116.67,3125.29,416.67,6738.84,10315.64,1333.39,0,362.5,2233.48,2400.18,880.02,2700.22,1833.44,450.01,4283.93,116.67,16.67,600.01,1016.7
218.808,100,2825.24,550.01,8051.91,11103.64,1083.37,12.5,400,2683.55,4517.29,1350.06,2666.89,1566.74,500.01,5350.93,183.33,16.67,550.01,900.03
220.126,150,2925.25,433.34,5951.04,9027.4,1350.05,12.5,462.51,2583.54,4667.33,1280.05,3417.03,1416.73,450.01,4634.03,33.33,0,383.34,750.02
221.44,66.67,512.51,16.67,1975.12,237.5,50,0,0,16.67,16.67,0,0,16.67,0,16.67,83.33,0,0,16.67
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 18:12:39,,,,,,,,,,,,,,,,,,,
