D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\2.5ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:21:13 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.328,0,0,16.67,525.01,0,0,0,0,0,28942.13,100,3900.47,1283.38,483.34,166.67,133.33,0,500.01,1716.77
2.646,66.67,300,33.33,687.51,512.51,850.02,0,25,66.67,3633.74,100,3517.05,1316.72,650.01,150,116.67,50,1083.37,1150.04
3.964,16.67,250,50,500.01,537.51,650.01,0,0,33.33,3050.28,80,3933.81,1216.71,833.36,83.33,100,16.67,1050.04,1466.74
5.282,66.67,187.5,166.67,600.01,312.5,750.02,0,37.5,133.33,3733.76,80,2850.25,1116.71,683.35,166.67,266.67,0,883.36,1266.72
6.6,16.67,262.5,100,550.01,650.01,1100.04,0,0,50,4433.93,50,2750.23,1016.7,633.35,100,200,0,1116.71,1550.08
7.918,16.67,325,100,612.51,325,1166.71,12.5,12.5,100,3800.44,40,3533.72,1266.72,866.69,133.33,183.33,0,1283.39,1250.05
9.236,33.33,425.01,100,462.51,550.01,900.02,0,25,66.67,3266.99,100,2833.58,1316.72,683.35,83.33,133.33,0,700.02,1250.05
10.554,83.33,362.5,133.33,662.51,525.01,783.35,0,0,100,3383.68,30,3567.06,966.7,616.68,233.34,216.67,0,833.36,1200.05
11.872,66.67,275,233.33,687.51,475.01,1016.7,0,37.5,83.33,4583.97,70,2816.91,883.36,783.35,50,300,16.67,816.69,1116.71
13.19,100,262.5,150,400,500.01,1166.71,12.5,0,150,3200.31,70,3833.79,1100.04,616.68,133.33,200,66.67,583.34,1316.72
14.509,66.67,275,66.67,525.01,437.51,1050.03,0,0,33.33,4367.25,60,2683.56,1466.73,716.68,183.33,166.67,0,1133.38,1766.77
15.827,33.33,450.01,116.67,437.51,437.51,1216.71,0,37.5,33.33,3883.79,10,2883.59,966.7,683.35,100,250,33.33,1000.03,1433.4
17.145,0,325,16.67,500.01,475.01,966.69,12.5,0,83.33,2816.91,30,3200.32,1300.05,783.35,166.67,233.34,16.67,633.35,1100.04
18.463,50,262.5,133.33,562.51,612.51,1183.37,0,25,116.67,4017.16,40,2516.86,916.69,483.34,183.33,133.33,0,1050.04,1266.72
19.781,16.67,275,33.33,537.51,375,783.35,50,25,83.33,3717.09,70,3433.7,1166.71,533.34,183.33,216.67,0,683.35,1283.39
21.098,0,500.01,66.67,550.01,375,1283.38,12.5,12.5,50,4033.83,30,3500.38,1450.07,633.35,166.67,183.33,0,1300.06,1166.71
22.417,16.67,325,133.33,400,612.51,1116.7,12.5,12.5,83.33,4233.88,80,2850.25,1133.37,716.68,150,183.33,0,966.7,1000.03
23.735,116.67,337.5,200,450.01,412.51,766.68,37.5,12.5,16.67,4300.56,90,2983.61,900.03,950.03,133.33,166.67,50,783.35,1900.12
25.053,116.67,350,133.33,512.51,437.51,1266.71,12.5,0,50,3817.11,60,3116.97,750.02,550.01,133.33,133.33,33.33,1400.06,1150.04
26.371,83.33,262.5,83.33,625.01,462.51,983.36,0,0,50,3950.47,110,2433.52,1166.71,766.69,83.33,383.34,33.33,1100.04,800.02
27.689,116.67,412.5,100,700.01,650.01,1100.04,12.5,0,83.33,4033.83,50,2266.83,1316.72,600.01,116.67,300,16.67,866.69,1050.04
29.007,16.67,275,133.33,537.51,400,683.35,0,12.5,0,4600.64,60,3000.28,966.7,883.36,83.33,200,0,1100.04,1333.39
30.325,16.67,350,50,625.01,375,1066.7,0,0,16.67,3333.67,50,3867.13,1150.04,366.67,216.67,166.67,33.33,1550.08,1616.75
31.643,66.67,225,133.33,362.5,450.01,1066.7,25,12.5,66.67,4233.88,50,3150.31,1133.37,616.68,183.33,266.67,0,1033.37,1350.06
32.961,50,312.5,50,400,412.51,1100.04,12.5,25,66.67,3983.82,60,2916.93,1366.72,850.02,133.33,183.33,33.33,600.01,816.69
34.279,33.33,212.5,66.67,487.51,412.51,916.69,25,0,33.33,3633.74,90,3317.01,1200.04,516.68,166.67,233.34,0,1116.71,833.36
35.597,33.33,375,66.67,562.51,487.51,1383.39,12.5,0,66.67,4017.16,30,2933.6,933.36,483.34,183.33,183.33,16.67,883.36,883.36
36.916,33.33,250,133.33,487.51,475.01,1500.07,0,12.5,66.67,4583.97,90,3267,1150.04,533.34,66.67,116.67,33.33,766.69,1116.71
38.234,16.67,350,66.67,275,500.01,1133.37,0,0,66.67,3767.1,50,2450.19,1150.04,583.34,116.67,200,0,983.37,1116.71
39.552,16.67,212.5,0,625.01,575.01,850.02,0,37.5,83.33,3567.05,50,2983.61,1350.06,450.01,166.67,200,0,783.35,1116.71
40.87,16.67,200,100,575.01,350,1283.38,12.5,12.5,50,3700.42,50,2866.92,1266.72,766.69,83.33,200,33.33,766.69,1016.7
42.188,66.67,187.5,50,337.5,450.01,950.03,0,0,100,4333.9,30,3000.28,783.35,650.01,250,166.67,0,1050.04,1016.7
43.506,66.67,187.5,116.67,412.51,712.52,1016.7,0,0,100,2650.21,70,3533.72,1300.05,700.02,183.33,133.33,16.67,1133.38,1233.38
44.824,66.67,162.5,50,512.51,737.52,1000.03,12.5,25,50,3683.75,50,2916.93,1300.05,633.35,133.33,183.33,33.33,700.02,866.69
46.142,16.67,375,116.67,587.51,450.01,783.35,12.5,0,50,4017.16,10,3050.29,1000.03,533.34,133.33,183.33,33.33,1166.71,1100.04
47.46,50,250,66.67,487.51,512.51,966.69,0,25,50,4450.6,20,2900.26,1016.7,466.67,150,133.33,16.67,800.02,1133.38
48.778,16.67,87.5,0,425.01,475.01,966.69,12.5,0,50,3900.46,60,3050.29,983.36,550.01,216.67,133.33,16.67,950.03,766.69
50.096,16.67,300,116.67,475.01,500.01,716.68,37.5,12.5,33.33,3783.77,30,2783.57,1466.73,550.01,150,183.33,0,816.69,1316.72
51.414,16.67,225,16.67,437.51,437.51,1066.7,0,25,33.33,4917.4,50,2633.55,1083.37,400.01,100,233.34,16.67,816.69,1100.04
52.732,0,300,133.33,462.51,737.52,933.36,12.5,12.5,83.33,4483.95,80,3100.3,966.7,733.35,116.67,383.34,66.67,900.03,950.03
54.05,33.33,212.5,166.67,400,525.01,933.36,0,0,116.67,3917.13,30,2950.27,1100.04,433.34,166.67,200,16.67,1050.04,1066.7
55.368,50,162.5,50,500.01,625.01,966.69,0,0,83.33,3333.67,60,2750.23,1483.4,583.34,233.34,100,50,1033.37,933.36
56.686,50,162.5,50,500.01,400,1183.37,0,0,33.33,3417.02,80,2733.56,1483.4,516.68,183.33,150,0,650.01,1166.71
58.005,50,212.5,83.33,587.51,462.51,866.69,12.5,25,50,3116.96,50,2750.23,1366.72,433.34,150,150,0,733.35,1000.03
59.323,50,275,50,562.51,525.01,883.36,50,50,66.67,3467.03,10,2916.93,1566.74,516.68,150,150,0,916.69,1200.05
60.641,33.33,175,33.33,475.01,450.01,1016.7,37.5,25,33.33,3417.02,80,2566.87,700.02,666.68,133.33,133.33,33.33,800.02,1433.4
61.959,50,100,66.67,537.51,612.51,1433.39,0,0,133.33,2716.89,60,2633.55,1033.37,700.02,166.67,233.34,33.33,566.68,750.02
63.277,150,237.5,116.67,437.51,512.51,1200.04,0,0,33.33,3033.61,70,3417.03,1183.38,550.01,216.67,150,16.67,966.7,1150.04
64.595,16.67,187.5,100,550.01,437.51,933.36,0,50,83.33,3467.03,70,2966.94,733.35,466.67,200,150,16.67,883.36,950.03
65.913,0,300,33.33,512.51,550.01,1116.7,12.5,12.5,66.67,4150.52,80,2983.61,1016.7,583.34,166.67,233.34,50,833.36,1033.37
67.231,33.33,200,16.67,537.51,412.51,983.36,12.5,12.5,50,3950.47,70,3367.02,1033.37,483.34,66.67,116.67,0,700.02,700.02
68.549,100,237.5,133.33,600.01,375,916.69,0,12.5,150,3033.61,20,3850.46,1233.38,400.01,33.33,200,16.67,800.02,1016.7
69.866,16.67,175,50,337.5,512.51,766.68,0,12.5,66.67,2850.25,20,2983.61,766.68,783.35,233.34,166.67,33.33,983.37,883.36
71.185,50,175,83.33,525.01,362.5,916.69,0,0,66.67,3850.45,50,2600.21,1216.71,433.34,133.33,166.67,33.33,1016.7,900.03
72.503,0,187.5,50,537.51,312.5,766.68,0,0,50,3550.38,30,2850.25,950.03,416.67,150,216.67,0,700.02,1033.37
73.821,16.67,287.5,83.33,450.01,237.5,883.36,0,0,33.33,3633.74,70,2500.19,1033.37,400.01,133.33,200,0,833.36,733.35
75.139,50,200,50,500.01,362.5,1083.37,0,12.5,16.67,3917.13,60,2283.49,1350.06,400.01,100,233.34,0,900.03,833.36
76.457,16.67,112.5,83.33,287.5,350,1066.7,25,12.5,16.67,3383.68,10,2933.6,1133.37,600.01,133.33,266.67,16.67,800.02,783.35
77.775,16.67,300,83.33,562.51,487.51,916.69,25,0,66.67,4017.16,70,2416.85,1650.08,350,150,150,33.33,850.02,1283.39
79.094,50,162.5,83.33,450.01,700.01,883.36,12.5,37.5,100,4267.22,70,2466.85,1133.37,500.01,283.34,166.67,0,583.34,866.69
80.412,33.33,300,50,637.51,437.51,1083.37,12.5,37.5,133.33,3983.82,80,2350.17,1466.73,416.67,183.33,183.33,16.67,850.02,866.69
81.73,33.33,237.5,50,425.01,525.01,1183.37,0,0,0,4333.9,80,3133.64,1450.07,450.01,83.33,216.67,0,733.35,633.35
83.048,83.33,187.5,66.67,550.01,412.51,1233.38,0,0,66.67,4117.18,90,2550.2,983.36,383.34,166.67,200,0,883.36,1050.04
84.366,50,225,100,487.51,625.01,1200.04,12.5,0,100,3050.28,50,2450.19,1350.06,516.68,116.67,116.67,0,766.69,833.36
85.684,33.33,225,33.33,787.52,425.01,1150.04,0,50,16.67,4150.52,60,2950.27,1200.04,450.01,66.67,166.67,0,966.7,766.69
87.002,33.33,212.5,133.33,325,387.5,1050.03,0,12.5,0,3750.43,40,2866.92,1050.03,433.34,150,233.34,16.67,633.35,766.69
88.32,33.33,312.5,33.33,375,375,1016.7,0,25,66.67,3733.76,30,2150.14,1200.04,516.68,200,133.33,33.33,833.36,1066.7
89.638,16.67,275,83.33,562.51,412.51,950.03,0,0,116.67,3867.12,10,2366.84,883.36,616.68,150,116.67,50,616.68,966.7
90.956,16.67,262.5,83.33,375,712.52,933.36,12.5,25,116.67,4859.05,70,3350.35,1550.07,633.35,100,133.33,0,866.69,933.36
92.274,83.33,262.5,83.33,550.01,512.51,600.01,25,0,66.67,3250.32,40,2150.14,1300.05,566.68,83.33,183.33,33.33,633.35,850.02
93.592,16.67,275,116.67,725.02,550.01,1100.04,0,0,133.33,4067.17,70,2883.59,983.36,350,200,166.67,0,883.36,816.69
94.91,50,112.5,16.67,462.51,600.01,950.03,0,37.5,100,3567.05,60,2583.54,1200.04,450.01,100,100,0,1250.05,783.35
96.228,33.33,262.5,166.67,637.51,537.51,1383.39,0,12.5,50,3650.41,40,2633.55,1266.72,416.67,150,166.67,33.33,883.36,1150.04
97.546,16.67,325,83.33,387.5,312.5,900.02,12.5,12.5,100,4750.69,70,2500.19,1083.37,483.34,150,216.67,33.33,1083.37,1166.71
98.864,16.67,262.5,16.67,375,600.01,1000.03,12.5,0,33.33,3850.45,70,3500.38,1633.42,533.34,83.33,116.67,16.67,833.36,1116.71
100.183,33.33,187.5,33.33,612.51,362.5,1333.39,0,0,100,3667.08,40,3150.31,1800.1,483.34,150,216.67,0,983.37,1000.03
101.501,0,150,116.67,575.01,587.51,1000.03,12.5,0,83.33,4383.92,10,2733.56,1566.74,600.01,116.67,166.67,16.67,650.01,1250.05
102.819,16.67,275,66.67,650.01,462.51,983.36,0,0,33.33,3100.29,20,3083.63,1516.74,300,166.67,250,0,883.36,900.03
104.137,33.33,387.5,116.67,375,325,1016.7,0,0,83.33,3100.29,30,2000.12,1566.74,533.34,150,133.33,33.33,950.03,750.02
105.455,33.33,225,83.33,550.01,400,933.36,0,0,83.33,3867.12,60,2533.53,1100.04,483.34,83.33,116.67,0,816.69,933.36
106.773,33.33,350,83.33,562.51,562.51,1083.37,12.5,12.5,100,4633.99,40,2383.51,1333.39,466.67,266.67,83.33,33.33,1033.37,883.36
108.091,83.33,237.5,216.67,325,412.51,916.69,12.5,37.5,33.33,3450.36,20,2633.55,1366.72,550.01,133.33,250,33.33,883.36,766.69
109.409,66.67,212.5,50,525.01,725.02,966.69,0,37.5,50,3467.03,110,3300.34,1533.41,516.68,183.33,366.67,0,700.02,1183.38
110.727,0,262.5,16.67,587.51,487.51,1033.37,12.5,12.5,133.33,3033.61,40,3066.96,1466.73,483.34,50,133.33,16.67,833.36,500.01
112.045,50,212.5,133.33,537.51,625.01,766.68,0,37.5,100,3133.63,40,2633.55,1533.41,616.68,133.33,216.67,33.33,800.02,650.01
113.363,0,250,116.67,587.51,300,616.68,0,25,0,3867.12,80,2716.89,1033.37,466.67,116.67,233.34,16.67,833.36,1183.38
114.681,16.67,212.5,50,525.01,450.01,816.69,0,0,50,3733.76,50,2733.56,1150.04,350,166.67,316.67,0,750.02,816.69
115.999,50,162.5,66.67,525.01,525.01,1066.7,12.5,12.5,33.33,3767.1,50,2650.22,916.69,583.34,150,233.34,16.67,1050.04,783.35
117.317,0,237.5,16.67,450.01,450.01,1116.7,0,12.5,83.33,4100.51,40,3066.96,1300.05,566.68,66.67,216.67,16.67,916.69,983.37
118.634,16.67,237.5,16.67,437.51,412.51,666.68,12.5,0,50,3183.64,40,2983.61,1350.06,583.34,33.33,266.67,16.67,950.03,833.36
119.953,0,262.5,50,312.5,575.01,783.35,12.5,37.5,0,3900.46,130,3016.95,866.69,633.35,233.34,200,16.67,866.69,716.68
121.271,33.33,200,66.67,437.51,362.5,533.34,0,0,50,3867.12,70,2750.23,1100.04,416.67,133.33,133.33,0,633.35,1000.03
122.59,16.67,112.5,66.67,437.51,487.51,1283.38,12.5,12.5,116.67,3650.41,30,3750.43,1400.06,750.02,50,83.33,33.33,500.01,766.69
123.908,0,225,50,462.51,400,966.69,0,12.5,100,4267.22,80,2600.21,1566.74,466.67,150,183.33,33.33,650.01,916.69
125.226,16.67,175,116.67,500.01,462.51,1000.03,0,0,50,3300.33,30,2983.61,1466.73,616.68,116.67,233.34,16.67,983.37,1333.39
126.544,33.33,325,33.33,500.01,562.51,950.03,12.5,12.5,33.33,3933.8,30,1933.45,1316.72,783.35,150,133.33,16.67,983.37,866.69
127.862,33.33,262.5,50,400,437.51,883.36,0,0,83.33,4633.99,40,2300.16,1066.7,500.01,133.33,316.67,16.67,916.69,783.35
129.18,16.67,125,116.67,412.51,412.51,766.68,0,0,0,4017.16,120,2266.83,883.36,566.68,183.33,166.67,66.67,1000.03,1033.37
130.498,50,237.5,133.33,462.51,450.01,900.02,0,12.5,16.67,3200.31,40,3500.38,1533.41,700.02,133.33,266.67,33.33,916.69,1083.37
131.816,83.33,175,150,475.01,375,533.34,12.5,12.5,33.33,4283.89,50,2550.2,966.7,766.69,83.33,166.67,16.67,766.69,733.35
133.134,0,187.5,116.67,575.01,625.01,866.69,0,25,100,3133.63,50,2300.16,1183.38,483.34,250,250,16.67,983.37,1133.38
134.452,16.67,237.5,16.67,612.51,387.5,833.35,0,12.5,66.67,3233.65,50,2466.85,1283.38,583.34,83.33,150,16.67,1016.7,1283.39
135.77,33.33,200,83.33,600.01,650.01,1200.04,0,25,83.33,3283.66,20,3717.09,1200.04,583.34,183.33,150,16.67,933.36,1116.71
137.088,0,250,33.33,600.01,412.51,1200.04,0,12.5,133.33,4700.67,50,2966.94,1266.72,500.01,83.33,233.34,50,950.03,1116.71
138.406,0,262.5,100,300,437.51,900.02,0,0,133.33,3800.44,70,2733.56,1600.08,533.34,216.67,250,16.67,983.37,883.36
139.724,33.33,262.5,50,512.51,487.51,1050.03,0,37.5,83.33,3467.03,50,2566.87,1100.04,616.68,150,200,16.67,1466.74,866.69
141.042,16.67,237.5,83.33,387.5,325,700.01,0,12.5,66.67,4533.96,60,2016.79,1416.73,666.68,166.67,200,16.67,833.36,1333.39
142.36,50,250,83.33,300,450.01,1100.04,0,12.5,33.33,5050.78,70,3083.63,1450.07,716.68,100,283.34,33.33,850.02,1466.74
143.679,0,200,116.67,450.01,537.51,1083.37,12.5,0,66.67,4233.88,60,3550.39,1600.08,483.34,133.33,133.33,50,1183.38,1150.04
144.997,0,175,33.33,500.01,262.5,883.36,0,0,33.33,3417.02,40,3066.96,1033.37,716.68,50,83.33,0,750.02,1200.05
146.315,33.33,412.5,116.67,512.51,412.51,816.69,0,0,133.33,3967.15,30,2666.89,1183.38,433.34,133.33,200,0,700.02,966.7
147.633,16.67,200,50,425.01,450.01,933.36,0,12.5,50,4267.22,50,3417.03,1416.73,583.34,116.67,466.67,16.67,866.69,783.35
148.951,66.67,250,133.33,462.51,612.51,833.35,12.5,0,50,4233.88,80,3617.07,1400.06,633.35,200,250,33.33,1066.7,1083.37
150.269,33.33,325,250,537.51,450.01,1083.37,0,12.5,83.33,4050.5,110,2750.23,1250.05,566.68,250,166.67,66.67,1150.04,1116.71
151.587,0,237.5,150,662.51,650.01,950.03,25,0,33.33,4550.63,30,3000.28,1450.07,633.35,150,200,0,800.02,1066.7
152.905,66.67,262.5,66.67,487.51,637.51,1016.7,0,0,116.67,4050.5,110,3367.02,1083.37,650.01,133.33,183.33,16.67,950.03,1316.72
154.223,100,300,116.67,525.01,600.01,983.36,0,12.5,66.67,5751.01,20,2966.94,1283.38,933.36,233.34,266.67,0,1116.71,1533.41
155.541,33.33,262.5,83.33,387.5,662.51,783.35,0,0,66.67,4267.22,80,3400.36,1166.71,800.02,200,250,83.33,733.35,916.69
156.859,16.67,262.5,50,537.51,400,950.03,12.5,37.5,33.33,3517.04,90,2450.19,1116.71,333.34,116.67,216.67,33.33,900.03,1216.72
158.177,16.67,287.5,66.67,625.01,425.01,1100.04,12.5,12.5,116.67,3983.82,50,4017.16,1016.7,600.01,150,283.34,16.67,766.69,950.03
159.495,66.67,287.5,133.33,412.51,362.5,900.02,12.5,0,100,3650.41,70,3433.7,1800.1,933.36,33.33,416.67,0,933.36,1083.37
160.813,66.67,237.5,16.67,462.51,712.52,1116.7,0,0,50,3850.45,40,2166.81,1183.38,550.01,116.67,250,16.67,1216.72,1350.06
162.131,66.67,225,33.33,362.5,700.01,1233.38,37.5,25,16.67,3250.32,30,2733.56,1450.07,600.01,183.33,300,0,1083.37,883.36
163.449,16.67,287.5,0,612.51,387.5,733.35,12.5,0,50,4267.22,20,3400.36,1233.38,400.01,166.67,100,0,1116.71,1083.37
164.768,16.67,325,83.33,450.01,450.01,1350.05,0,25,100,3850.45,140,3016.95,1216.71,683.35,200,333.34,33.33,883.36,1433.4
166.086,66.67,287.5,83.33,487.51,387.5,1033.37,0,0,50,3433.69,60,2983.61,1666.75,733.35,100,266.67,0,1200.05,1316.72
167.404,16.67,350,116.67,512.51,437.51,966.69,37.5,0,83.33,3450.36,90,3283.67,1700.09,766.69,183.33,233.34,16.67,833.36,1050.04
168.722,16.67,287.5,166.67,712.52,537.51,1016.7,0,0,133.33,3867.12,50,4133.86,1633.42,833.36,166.67,183.33,16.67,983.37,1283.39
170.04,83.33,237.5,66.67,537.51,450.01,750.02,12.5,0,150,3133.63,30,2900.26,1266.72,733.35,33.33,116.67,0,1000.03,1133.38
171.358,66.67,387.5,83.33,412.51,512.51,883.36,0,0,116.67,3533.71,20,4200.54,1533.41,383.34,133.33,200,0,1200.05,1350.06
172.676,0,237.5,83.33,612.51,612.51,900.02,0,12.5,66.67,3567.05,120,3750.43,1700.09,666.68,100,200,83.33,1000.03,1400.07
173.994,0,225,133.33,612.51,500.01,1000.03,0,12.5,66.67,4233.88,60,3166.98,1333.39,833.36,266.67,366.67,50,1033.37,1500.08
175.312,33.33,250,83.33,500.01,662.51,883.36,0,12.5,66.67,3050.28,60,3016.95,1433.4,550.01,233.34,233.34,0,766.69,900.03
176.63,33.33,275,150,600.01,600.01,1133.37,12.5,0,83.33,3833.78,80,2450.19,1450.07,383.34,200,150,0,933.36,1333.39
177.948,50,150,83.33,475.01,525.01,1116.7,25,25,83.33,3266.99,30,3166.98,2083.47,633.35,83.33,233.34,33.33,1150.04,1216.72
179.266,66.67,337.5,150,512.51,387.5,1033.37,0,0,33.33,3533.71,40,3700.42,1516.74,783.35,83.33,66.67,16.67,1666.76,1500.08
180.584,16.67,312.5,116.67,525.01,500.01,1133.37,0,0,66.67,3683.75,90,2883.59,1583.41,616.68,216.67,216.67,16.67,1166.71,1216.72
181.902,33.33,262.5,16.67,412.51,425.01,783.35,12.5,0,50,3617.06,50,3000.28,1716.76,550.01,83.33,100,0,1600.08,1433.4
183.22,50,312.5,66.67,487.51,437.51,1200.04,12.5,0,16.67,5300.86,100,3433.7,1433.4,916.69,166.67,150,16.67,1316.72,1266.72
184.538,16.67,187.5,116.67,512.51,462.51,1183.37,0,0,50,4017.16,100,2483.52,1650.08,800.02,250,250,0,1350.06,1266.72
185.857,0,450.01,166.67,562.51,375,566.68,0,12.5,50,4083.84,50,2700.22,1583.41,666.68,183.33,183.33,0,1033.37,1266.72
187.175,16.67,262.5,83.33,725.02,387.5,900.02,25,0,100,4017.16,90,2833.58,1950.12,783.35,100,250,33.33,1600.08,1283.39
188.493,33.33,237.5,133.33,637.51,512.51,866.69,0,12.5,66.67,4117.18,40,2266.83,1216.71,633.35,150,83.33,16.67,966.7,1000.03
189.811,50,300,33.33,325,400,866.69,25,0,0,4167.2,40,3950.48,1766.76,616.68,200,100,33.33,1183.38,1116.71
191.129,16.67,312.5,83.33,575.01,412.51,950.03,12.5,12.5,50,4000.49,70,3650.41,1850.11,800.02,66.67,216.67,0,1166.71,1100.04
192.447,66.67,450.01,33.33,462.51,600.01,1250.05,0,0,33.33,3850.45,60,2666.89,1533.41,600.01,216.67,216.67,50,1533.41,1066.7
193.765,0,325,50,537.51,475.01,750.02,25,0,183.33,4100.51,110,4150.53,2266.83,800.02,233.34,250,83.33,1366.73,1233.38
195.083,33.33,325,0,575.01,625.01,883.36,25,0,133.33,3750.43,140,3400.36,1716.76,533.34,166.67,133.33,66.67,1250.05,900.03
196.401,0,337.5,166.67,475.01,537.51,1200.04,12.5,12.5,133.33,3400.35,50,2916.93,2066.8,683.35,116.67,266.67,0,866.69,1083.37
197.719,0,225,100,450.01,337.5,883.36,0,0,33.33,4400.59,40,2633.55,1616.75,433.34,250,150,0,1066.7,1883.45
199.037,16.67,262.5,66.67,550.01,600.01,850.02,12.5,0,33.33,3483.7,100,2750.23,1533.41,483.34,133.33,133.33,0,933.36,1016.7
200.355,0,212.5,50,537.51,487.51,800.02,12.5,0,33.33,4667.33,40,3233.66,1733.43,683.35,200,166.67,0,1166.71,1066.7
201.673,33.33,250,83.33,587.51,387.5,1283.38,0,25,100,3116.96,50,3083.63,2133.47,716.68,50,266.67,16.67,1283.39,850.02
202.991,16.67,325,116.67,475.01,500.01,766.68,25,25,16.67,3617.06,60,2966.94,1616.75,616.68,83.33,200,16.67,1300.06,1350.06
204.309,16.67,300,16.67,712.52,512.51,750.02,0,25,100,4067.17,50,4317.24,1750.09,700.02,133.33,116.67,0,1100.04,1500.08
205.627,16.67,350,100,850.02,500.01,1083.37,0,0,83.33,4067.17,40,3417.03,1650.08,816.69,116.67,166.67,16.67,1066.7,1183.38
206.945,33.33,275,166.67,575.01,512.51,833.35,0,12.5,100,4417.26,20,3317.01,1550.07,616.68,116.67,116.67,66.67,1066.7,1250.05
208.264,50,212.5,150,587.51,487.51,550.01,0,0,66.67,4734.01,60,3450.37,1833.44,733.35,116.67,266.67,0,1300.06,1366.73
209.582,16.67,412.5,50,612.51,487.51,1216.71,12.5,0,16.67,4433.93,10,3283.67,1200.04,666.68,116.67,300,50,1050.04,1000.03
210.9,0,150,50,425.01,550.01,1433.39,12.5,0,33.33,3833.78,70,3367.02,1750.09,583.34,150,166.67,0,933.36,966.7
212.218,16.67,325,116.67,537.51,512.51,833.35,12.5,0,50,3850.45,80,3483.71,1783.43,883.36,116.67,233.34,33.33,883.36,1016.7
213.536,33.33,300,100,500.01,425.01,800.02,0,0,16.67,3567.05,20,2633.55,1616.75,683.35,216.67,166.67,50,983.37,1316.72
214.854,33.33,225,33.33,587.51,450.01,733.35,0,12.5,50,3967.15,50,3383.69,1966.79,566.68,100,233.34,16.67,1016.7,1283.39
216.172,66.67,337.5,33.33,675.01,425.01,866.69,25,0,50,2583.54,70,2000.12,1466.73,616.68,83.33,283.34,16.67,1800.11,1033.37
217.49,66.67,337.5,150,587.51,350,966.69,0,12.5,33.33,3867.12,100,3467.04,1333.39,383.34,100,100,33.33,1200.05,1233.38
218.808,16.67,337.5,66.67,562.51,537.51,916.69,0,0,50,3833.78,100,2350.17,1516.74,650.01,83.33,133.33,33.33,950.03,1650.09
220.126,83.33,237.5,166.67,625.01,387.5,1083.37,37.5,12.5,50,3583.72,80,2833.58,1566.74,600.01,166.67,233.34,0,1333.39,1266.72
221.44,16.67,75,116.67,350,12.5,100,0,0,0,16.67,10,33.33,16.67,0,0,216.67,33.33,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:25:22,,,,,,,,,,,,,,,,,,,
